invoice_no,cancellation_date,customer_id,country,cancelled_lines,cancelled_products,cancelled_units,cancellation_value
C572492,2011-10-24 14:04:00,12940,United Kingdom,1,1,1,14.95
C493831,2010-01-07 13:26:00,13768,United Kingdom,1,1,1,14.95
C513193,2010-06-22 14:28:00,16894,United Kingdom,1,1,1,14.95
C491001,2009-12-08 17:30:00,17531,United Kingdom,1,1,1,14.95
C543307,2011-02-07 11:58:00,18118,United Kingdom,1,1,1,14.95
C555258,2011-06-01 15:29:00,12947,United Kingdom,1,1,1,14.95
C541852,2011-01-23 14:21:00,17841,United Kingdom,1,1,1,14.95
C550176,2011-04-14 17:13:00,14619,United Kingdom,2,2,7,14.93
C567961,2011-09-23 09:16:00,13430,United Kingdom,3,3,6,14.9
C580714,2011-12-05 16:39:00,12479,Germany,2,2,6,14.9
C537824,2010-12-08 14:27:00,12870,United Kingdom,2,2,2,14.899999999999999
C581178,2011-12-07 15:39:00,15525,United Kingdom,2,2,2,14.899999999999999
C579882,2011-11-30 17:28:00,13050,United Kingdom,2,2,7,14.850000000000001
C518974,2010-08-12 16:07:00,13615,United Kingdom,2,2,3,14.850000000000001
C575953,2011-11-13 11:56:00,16015,United Kingdom,2,2,3,14.850000000000001
C518563,2010-08-10 10:33:00,16225,United Kingdom,2,2,3,14.850000000000001
C557876,2011-06-23 13:10:00,18223,United Kingdom,2,2,3,14.850000000000001
C507592,2010-05-10 13:02:00,12917,United Kingdom,2,2,3,14.850000000000001
C533464,2010-11-17 12:17:00,12838,United Kingdom,2,2,3,14.850000000000001
C562126,2011-08-02 17:31:00,15764,United Kingdom,2,2,3,14.850000000000001
C528437,2010-10-22 10:35:00,16975,United Kingdom,1,1,3,14.85
C511857,2010-06-11 09:32:00,13995,United Kingdom,1,1,3,14.85
C498111,2010-02-16 14:30:00,15260,United Kingdom,1,1,3,14.85
C530554,2010-11-03 13:30:00,17473,United Kingdom,1,1,3,14.85
C506481,2010-04-30 10:30:00,14773,United Kingdom,1,1,3,14.85
C522161,2010-09-13 11:02:00,12889,United Kingdom,1,1,3,14.85
C572538,2011-10-24 16:10:00,14121,United Kingdom,1,1,3,14.85
C534261,2010-11-22 11:10:00,15347,United Kingdom,1,1,3,14.85
C534263,2010-11-22 11:11:00,15347,United Kingdom,1,1,3,14.85
C528416,2010-10-22 09:32:00,12797,Portugal,1,1,3,14.85
C555262,2011-06-01 15:39:00,12909,United Kingdom,1,1,3,14.85
C529170,2010-10-26 18:11:00,14292,United Kingdom,1,1,3,14.85
C509612,2010-05-25 09:17:00,16835,United Kingdom,1,1,3,14.85
C512313,2010-06-15 09:06:00,16499,United Kingdom,1,1,3,14.85
C509342,2010-05-21 12:34:00,14304,United Kingdom,1,1,3,14.85
C523384,2010-09-21 19:46:00,13424,United Kingdom,1,1,3,14.85
C512275,2010-06-14 13:35:00,14128,United Kingdom,1,1,3,14.85
C505400,2010-04-22 10:12:00,18188,United Kingdom,1,1,3,14.85
C497023,2010-02-05 12:52:00,16067,United Kingdom,2,2,5,14.85
C508632,2010-05-17 14:30:00,15240,United Kingdom,1,1,3,14.85
C490309,2009-12-04 14:56:00,15767,United Kingdom,1,1,3,14.85
C532144,2010-11-11 11:46:00,15729,United Kingdom,1,1,3,14.85
C508293,2010-05-14 11:09:00,14110,United Kingdom,1,1,9,14.85
C565581,2011-09-05 12:37:00,14565,United Kingdom,1,1,3,14.85
C490923,2009-12-08 13:25:00,16163,United Kingdom,1,1,3,14.85
C558733,2011-07-01 15:06:00,16498,United Kingdom,1,1,3,14.85
C537835,2010-12-08 14:57:00,14618,United Kingdom,1,1,3,14.85
C492213,2009-12-15 17:04:00,13089,United Kingdom,2,2,9,14.85
C525531,2010-10-05 19:04:00,17612,United Kingdom,1,1,3,14.85
C538889,2010-12-14 16:24:00,12797,Portugal,1,1,3,14.85
C508241,2010-05-13 19:55:00,12839,United Kingdom,1,1,3,14.85
C549533,2011-04-08 17:08:00,12408,Belgium,1,1,3,14.85
C498544,2010-02-19 16:38:00,15544,United Kingdom,1,1,3,14.85
C520556,2010-08-26 16:38:00,14342,United Kingdom,1,1,3,14.85
C580701,2011-12-05 16:25:00,14793,United Kingdom,1,1,3,14.85
C514385,2010-07-02 11:37:00,18053,United Kingdom,1,1,3,14.85
C561604,2011-07-28 12:08:00,18223,United Kingdom,1,1,3,14.85
C507892,2010-05-11 16:48:00,13267,United Kingdom,2,2,13,14.85
C514154,2010-06-30 14:14:00,13750,United Kingdom,1,1,3,14.85
C514381,2010-07-02 11:07:00,13425,United Kingdom,1,1,3,14.85
C514528,2010-07-05 09:58:00,12708,Germany,1,1,3,14.85
C505493,2010-04-22 13:01:00,18056,United Kingdom,1,1,3,14.85
C525561,2010-10-05 19:56:00,13883,United Kingdom,1,1,3,14.85
C525556,2010-10-05 19:51:00,15144,United Kingdom,1,1,3,14.85
C515467,2010-07-12 16:02:00,15650,United Kingdom,1,1,3,14.85
C504201,2010-04-12 11:13:00,15713,United Kingdom,1,1,3,14.85
C521311,2010-09-03 11:52:00,12450,Spain,1,1,3,14.85
C506550,2010-04-30 11:24:00,18276,United Kingdom,1,1,3,14.85
C530907,2010-11-04 15:50:00,12917,United Kingdom,1,1,3,14.85
C517488,2010-07-29 12:35:00,13239,United Kingdom,1,1,3,14.85
C509777,2010-05-25 16:52:00,16835,United Kingdom,1,1,3,14.85
C544419,2011-02-18 15:16:00,12395,Belgium,1,1,3,14.85
C571907,2011-10-19 14:55:00,14297,United Kingdom,1,1,3,14.85
C580507,2011-12-04 13:37:00,15867,United Kingdom,2,2,2,14.85
C551947,2011-05-05 11:20:00,15147,United Kingdom,1,1,3,14.85
C570276,2011-10-10 11:03:00,17419,United Kingdom,1,1,3,14.85
C499808,2010-03-02 15:51:00,12785,Portugal,1,1,3,14.85
C526095,2010-10-08 12:27:00,13257,United Kingdom,1,1,3,14.85
C525916,2010-10-07 16:16:00,18178,United Kingdom,1,1,3,14.85
C492692,2009-12-17 18:46:00,15321,United Kingdom,1,1,3,14.85
C507030,2010-05-05 14:55:00,15732,United Kingdom,1,1,3,14.85
C517220,2010-07-27 12:38:00,,United Kingdom,1,1,3,14.85
C552258,2011-05-08 11:09:00,16923,United Kingdom,2,2,2,14.83
C499776,2010-03-02 13:57:00,15633,United Kingdom,2,2,5,14.8
C568386,2011-09-27 09:56:00,12720,Germany,2,2,5,14.750000000000002
C540390,2011-01-06 18:01:00,16191,United Kingdom,2,2,5,14.750000000000002
C542726,2011-01-31 15:08:00,16191,United Kingdom,2,2,5,14.750000000000002
C527253,2010-10-15 12:32:00,16061,United Kingdom,1,1,5,14.75
C528756,2010-10-24 15:25:00,13564,United Kingdom,5,5,6,14.75
C533985,2010-11-19 13:50:00,12755,Japan,1,1,5,14.75
C522852,2010-09-17 11:21:00,17735,United Kingdom,1,1,5,14.75
C519034,2010-08-13 11:10:00,15222,United Kingdom,1,1,5,14.75
C557061,2011-06-16 14:55:00,14895,United Kingdom,1,1,5,14.75
C539573,2010-12-20 12:19:00,14107,United Kingdom,1,1,5,14.75
C526744,2010-10-12 18:33:00,15358,United Kingdom,1,1,5,14.75
C545507,2011-03-03 11:43:00,12565,Saudi Arabia,1,1,5,14.75
C574288,2011-11-03 15:13:00,,United Kingdom,1,1,1,14.75
C499748,2010-03-02 11:40:00,12909,United Kingdom,3,3,3,14.75
C531841,2010-11-10 09:03:00,13089,United Kingdom,1,1,5,14.75
C501328,2010-03-16 10:05:00,13979,United Kingdom,1,1,5,14.75
C526925,2010-10-13 17:22:00,13199,United Kingdom,1,1,5,14.75
C496229,2010-01-29 14:12:00,16434,United Kingdom,1,1,7,14.7
C515973,2010-07-16 07:57:00,14911,EIRE,2,2,4,14.7
C517363,2010-07-28 16:40:00,14590,United Kingdom,2,2,2,14.7
C504361,2010-04-13 10:34:00,14771,United Kingdom,3,3,14,14.7
C517894,2010-08-03 09:01:00,15253,United Kingdom,1,1,7,14.7
C566777,2011-09-15 09:55:00,14911,EIRE,2,2,2,14.7
C550771,2011-04-20 13:11:00,17856,United Kingdom,1,1,7,14.7
C526119,2010-10-08 13:26:00,17696,United Kingdom,1,1,7,14.7
C495943,2010-01-27 16:14:00,14606,United Kingdom,2,2,2,14.7
C553530,2011-05-17 15:08:00,13777,United Kingdom,3,3,7,14.66
C542271,2011-01-27 09:40:00,12637,France,3,3,9,14.65
C514052,2010-06-30 11:44:00,13097,United Kingdom,2,2,9,14.65
C547198,2011-03-21 12:50:00,14606,United Kingdom,3,3,3,14.65
C573219,2011-10-28 11:49:00,14415,United Kingdom,5,5,6,14.63
C553512,2011-05-17 13:50:00,15005,United Kingdom,3,3,3,14.62
C521802,2010-09-08 14:24:00,15555,United Kingdom,2,2,2,14.600000000000001
C566961,2011-09-15 17:04:00,13319,United Kingdom,3,3,3,14.59
C562142,2011-08-03 10:37:00,15189,United Kingdom,1,1,7,14.56
C558882,2011-07-04 14:47:00,13767,United Kingdom,2,2,8,14.55
C530551,2010-11-03 13:19:00,17511,United Kingdom,6,6,7,14.55
C562139,2011-08-03 10:10:00,12921,United Kingdom,3,3,7,14.55
C536828,2010-12-02 17:35:00,14264,United Kingdom,2,2,4,14.5
C503173,2010-03-30 13:55:00,14607,United Kingdom,1,1,10,14.5
C539270,2010-12-16 15:27:00,14777,United Kingdom,2,2,8,14.5
C579989,2011-12-01 11:18:00,15745,United Kingdom,2,2,6,14.5
C549253,2011-04-07 12:20:00,12408,Belgium,5,5,5,14.48
C559189,2011-07-07 10:25:00,12626,Germany,2,2,28,14.48
C530713,2010-11-04 11:34:00,14400,United Kingdom,3,3,9,14.47
C515264,2010-07-09 12:37:00,13113,United Kingdom,2,2,5,14.46
C506732,2010-05-04 10:15:00,15311,United Kingdom,1,1,17,14.45
C532410,2010-11-11 19:46:00,14732,United Kingdom,2,2,2,14.45
C493576,2010-01-05 11:13:00,,United Kingdom,4,4,5,14.45
C578803,2011-11-25 12:55:00,16764,United Kingdom,2,2,2,14.45
C570835,2011-10-12 13:46:00,12457,Switzerland,1,1,5,14.45
C550962,2011-04-21 16:42:00,14834,United Kingdom,2,2,2,14.45
C522854,2010-09-17 11:26:00,13384,United Kingdom,3,3,4,14.44
C545504,2011-03-03 11:35:00,13630,United Kingdom,2,2,3,14.4
C498813,2010-02-23 11:28:00,12500,Germany,2,2,4,14.4
C511519,2010-06-08 16:31:00,17962,United Kingdom,2,2,2,14.4
C543290,2011-02-07 10:44:00,16686,United Kingdom,2,2,4,14.4
C564491,2011-08-25 14:15:00,18204,United Kingdom,2,2,2,14.4
C509048,2010-05-20 10:55:00,12471,Germany,3,3,14,14.399999999999999
C539657,2010-12-20 17:24:00,16134,United Kingdom,3,3,14,14.399999999999999
C550646,2011-04-19 16:32:00,16873,United Kingdom,4,4,6,14.399999999999999
C506989,2010-05-05 13:34:00,16543,United Kingdom,2,2,14,14.399999999999999
C547187,2011-03-21 12:20:00,12779,Poland,3,3,9,14.39
C495922,2010-01-27 14:09:00,,United Kingdom,1,1,1,14.38
C498605,2010-02-21 16:17:00,14038,United Kingdom,3,3,3,14.35
C569980,2011-10-06 19:31:00,13767,United Kingdom,2,2,4,14.35
C563363,2011-08-15 16:20:00,15342,United Kingdom,2,2,7,14.33
C502849,2010-03-28 14:15:00,17954,United Kingdom,4,4,34,14.3
C505416,2010-04-22 10:28:00,17146,United Kingdom,3,3,5,14.3
C535284,2010-11-25 14:23:00,12408,Belgium,2,2,32,14.299999999999999
C576670,2011-11-16 11:55:00,16393,United Kingdom,6,6,6,14.290000000000001
C550455,2011-04-18 13:02:00,13098,United Kingdom,3,3,3,14.25
C517075,2010-07-26 14:04:00,16656,United Kingdom,1,1,15,14.25
C495944,2010-01-27 16:19:00,13758,United Kingdom,3,3,3,14.25
C538083,2010-12-09 14:40:00,15750,United Kingdom,2,2,7,14.25
C518992,2010-08-12 17:43:00,16103,United Kingdom,2,2,7,14.25
C570199,2011-10-07 15:52:00,13090,United Kingdom,2,2,7,14.249999999999998
C546320,2011-03-11 09:39:00,12708,Germany,2,2,7,14.249999999999998
C568561,2011-09-27 16:45:00,15505,United Kingdom,1,1,18,14.22
C549900,2011-04-12 16:10:00,17180,United Kingdom,2,2,2,14.2
C527967,2010-10-20 09:58:00,15281,United Kingdom,2,2,2,14.2
C510237,2010-05-28 09:52:00,13047,United Kingdom,2,2,2,14.2
C580741,2011-12-06 09:29:00,17659,United Kingdom,2,2,3,14.11
C507204,2010-05-06 16:44:00,13342,United Kingdom,2,2,4,14.100000000000001
C506999,2010-05-05 14:07:00,13856,United Kingdom,2,2,4,14.100000000000001
C491099,2009-12-09 14:11:00,15005,United Kingdom,4,4,4,14.1
C567919,2011-09-22 17:20:00,17037,United Kingdom,2,2,4,14.1
C564208,2011-08-24 09:07:00,15469,United Kingdom,2,2,2,14.1
C575160,2011-11-08 16:23:00,14911,EIRE,3,3,5,14.09
C496084,2010-01-28 18:15:00,17460,United Kingdom,5,5,5,14.09
C559498,2011-07-08 14:06:00,15078,United Kingdom,2,2,4,14.06
C493811,2010-01-07 11:52:00,15409,United Kingdom,3,3,5,14.05
C506883,2010-05-04 17:10:00,15791,United Kingdom,5,5,5,14.05
C564257,2011-08-24 10:45:00,16607,United Kingdom,1,1,36,14.04
C540503,2011-01-09 10:59:00,13668,United Kingdom,3,3,3,14.0
C520743,2010-08-31 10:36:00,13889,United Kingdom,2,2,14,14.0
C539273,2010-12-16 15:30:00,13209,United Kingdom,2,2,2,14.0
C490721,2009-12-07 15:45:00,14156,EIRE,2,2,2,14.0
C520961,2010-09-01 12:12:00,13650,United Kingdom,2,2,6,14.0
C493441,2010-01-04 13:35:00,14156,EIRE,2,2,2,14.0
C533812,2010-11-19 08:31:00,15468,United Kingdom,3,3,5,13.95
C510133,2010-05-27 12:14:00,14648,United Kingdom,3,3,5,13.95
C493084,2009-12-22 10:17:00,,United Kingdom,3,3,9,13.95
C543972,2011-02-14 15:15:00,17924,United Kingdom,1,1,3,13.95
C579746,2011-11-30 14:40:00,13078,United Kingdom,1,1,3,13.95
C576231,2011-11-14 13:24:00,14868,United Kingdom,3,3,6,13.95
C515777,2010-07-14 15:14:00,14679,United Kingdom,3,3,4,13.94
C543817,2011-02-13 15:28:00,17841,United Kingdom,3,3,5,13.93
C491842,2009-12-14 14:49:00,14286,United Kingdom,2,2,48,13.919999999999998
C561649,2011-07-28 15:27:00,15746,United Kingdom,1,1,48,13.919999999999998
C519281,2010-08-16 10:44:00,14872,United Kingdom,1,1,48,13.919999999999998
C537834,2010-12-08 14:54:00,13267,United Kingdom,3,3,5,13.900000000000002
C493807,2010-01-07 11:33:00,16163,United Kingdom,2,2,2,13.9
C576363,2011-11-14 17:23:00,14794,United Kingdom,1,1,2,13.9
C501659,2010-03-18 13:28:00,17307,United Kingdom,1,1,2,13.9
C566473,2011-09-12 18:25:00,16705,United Kingdom,1,1,2,13.9
C572917,2011-10-26 16:33:00,15296,United Kingdom,1,1,2,13.9
C501027,2010-03-11 17:01:00,13627,United Kingdom,1,1,2,13.9
C532797,2010-11-14 14:39:00,17802,United Kingdom,2,2,2,13.9
C536816,2010-12-02 17:06:00,14443,United Kingdom,1,1,2,13.9
C494247,2010-01-12 16:35:00,15100,United Kingdom,1,1,2,13.9
C524633,2010-09-30 11:23:00,17188,United Kingdom,1,1,2,13.9
C519950,2010-08-23 10:57:00,18226,United Kingdom,1,1,2,13.9
C499827,2010-03-02 16:12:00,14944,United Kingdom,1,1,2,13.9
C533470,2010-11-17 12:40:00,15402,United Kingdom,2,2,2,13.899999999999999
C502904,2010-03-29 12:33:00,17612,United Kingdom,2,2,2,13.899999999999999
C571711,2011-10-18 16:21:00,15296,United Kingdom,2,2,2,13.899999999999999
C542787,2011-02-01 10:22:00,15864,United Kingdom,3,3,4,13.899999999999999
C492759,2009-12-18 14:22:00,14031,United Kingdom,2,2,2,13.860000000000001
C556920,2011-06-15 13:49:00,13047,United Kingdom,2,2,3,13.850000000000001
C508368,2010-05-14 13:25:00,16145,United Kingdom,3,3,5,13.850000000000001
C530794,2010-11-04 12:24:00,15580,United Kingdom,2,2,3,13.850000000000001
C531211,2010-11-05 16:12:00,15628,United Kingdom,2,2,3,13.850000000000001
C535146,2010-11-25 11:42:00,17068,United Kingdom,2,2,3,13.85
C564094,2011-08-23 10:30:00,16550,United Kingdom,2,2,4,13.8
C552720,2011-05-11 09:49:00,18272,United Kingdom,4,4,6,13.8
C548727,2011-04-04 09:45:00,17725,United Kingdom,2,2,4,13.8
C525929,2010-10-07 16:51:00,13599,United Kingdom,2,2,4,13.8
C566088,2011-09-09 10:24:00,14911,EIRE,2,2,4,13.8
C499786,2010-03-02 14:50:00,18257,United Kingdom,4,4,5,13.799999999999999
C557646,2011-06-21 17:11:00,17306,United Kingdom,1,1,13,13.78
C524531,2010-09-29 13:29:00,17511,United Kingdom,4,4,4,13.76
C547853,2011-03-27 12:11:00,15615,United Kingdom,3,3,7,13.75
C562909,2011-08-10 13:00:00,17602,United Kingdom,1,1,11,13.75
C497886,2010-02-14 12:07:00,15965,United Kingdom,2,2,5,13.75
C574508,2011-11-04 13:25:00,16463,United Kingdom,1,1,11,13.75
C501794,2010-03-19 13:40:00,13464,United Kingdom,1,1,11,13.75
C501324,2010-03-16 10:00:00,15603,United Kingdom,1,1,11,13.75
C505003,2010-04-19 12:40:00,17552,United Kingdom,2,2,6,13.74
C495021,2010-01-20 13:25:00,13050,United Kingdom,2,2,4,13.7
C555252,2011-06-01 15:13:00,12987,United Kingdom,2,2,2,13.7
C509281,2010-05-21 11:39:00,18258,United Kingdom,2,2,4,13.7
C502475,2010-03-24 15:54:00,15222,United Kingdom,1,1,36,13.68
C573764,2011-11-01 09:56:00,13032,United Kingdom,4,4,8,13.66
C492532,2009-12-17 12:59:00,17377,United Kingdom,3,3,3,13.65
C579903,2011-12-01 08:41:00,18130,United Kingdom,1,1,7,13.65
C551892,2011-05-05 09:58:00,16265,United Kingdom,1,1,7,13.65
C573864,2011-11-01 11:55:00,15311,United Kingdom,5,5,7,13.61
C518537,2010-08-09 17:33:00,12621,Germany,2,2,8,13.6
C558253,2011-06-27 17:04:00,13611,United Kingdom,2,2,4,13.6
C577889,2011-11-22 11:42:00,16191,United Kingdom,1,1,16,13.6
C557647,2011-06-21 17:13:00,17139,United Kingdom,2,2,2,13.6
C505408,2010-04-22 10:24:00,15326,United Kingdom,2,2,3,13.6
C578007,2011-11-22 12:40:00,16474,United Kingdom,4,4,6,13.580000000000002
C545723,2011-03-07 11:16:00,17048,United Kingdom,3,3,4,13.58
C529312,2010-10-27 13:07:00,12647,Germany,1,1,4,13.56
C571066,2011-10-13 15:05:00,12709,Germany,4,4,5,13.56
C541573,2011-01-19 12:47:00,15311,United Kingdom,1,1,4,13.56
C510833,2010-06-03 20:15:00,13078,United Kingdom,1,1,4,13.56
C493823,2010-01-07 12:44:00,13408,United Kingdom,1,1,4,13.56
C566384,2011-09-12 12:41:00,17811,United Kingdom,3,3,3,13.55
C505544,2010-04-22 18:30:00,12643,France,2,2,8,13.52
C495933,2010-01-27 15:27:00,18268,United Kingdom,3,3,7,13.51
C539945,2010-12-23 11:40:00,17069,United Kingdom,4,4,6,13.500000000000002
C551196,2011-04-27 11:26:00,17069,United Kingdom,4,4,6,13.500000000000002
C569942,2011-10-06 18:08:00,14907,United Kingdom,1,1,2,13.5
C492010,2009-12-15 11:41:00,13577,United Kingdom,1,1,2,13.5
C528885,2010-10-25 12:23:00,17646,United Kingdom,2,2,2,13.5
C506829,2010-05-04 13:13:00,16200,United Kingdom,1,1,2,13.5
C506833,2010-05-04 13:39:00,17700,United Kingdom,1,1,2,13.5
C496015,2010-01-28 13:16:00,12703,Germany,2,2,2,13.5
C530710,2010-11-04 11:31:00,17362,United Kingdom,2,2,2,13.5
C496001,2010-01-28 12:05:00,13820,United Kingdom,2,2,2,13.5
C514153,2010-06-30 14:12:00,17342,United Kingdom,1,1,2,13.5
C501325,2010-03-16 10:01:00,18226,United Kingdom,1,1,2,13.5
C512707,2010-06-17 12:14:00,,United Kingdom,6,6,6,13.5
C501336,2010-03-16 10:31:00,14870,United Kingdom,2,2,2,13.5
C507652,2010-05-10 16:02:00,17611,United Kingdom,1,1,2,13.5
C506826,2010-05-04 13:07:00,13693,United Kingdom,1,1,2,13.5
C506908,2010-05-05 10:40:00,15550,United Kingdom,2,2,2,13.5
C558466,2011-06-29 15:20:00,12951,United Kingdom,1,1,2,13.5
C550482,2011-04-18 14:12:00,17204,United Kingdom,1,1,2,13.5
C517873,2010-08-02 15:27:00,,United Kingdom,1,1,2,13.5
C544831,2011-02-24 10:01:00,15146,United Kingdom,4,4,14,13.5
C492677,2009-12-17 18:18:00,14861,United Kingdom,1,1,2,13.5
C511776,2010-06-10 12:30:00,16713,United Kingdom,2,2,2,13.5
C491459,2009-12-11 11:30:00,13711,United Kingdom,1,1,2,13.5
C491455,2009-12-11 11:20:00,17344,United Kingdom,1,1,2,13.5
C560874,2011-07-21 14:53:00,17677,United Kingdom,2,2,6,13.5
C549535,2011-04-08 17:14:00,14110,United Kingdom,1,1,2,13.5
C558360,2011-06-28 15:10:00,16701,United Kingdom,3,3,20,13.46
C566947,2011-09-15 16:28:00,13871,United Kingdom,2,2,5,13.450000000000001
C490269,2009-12-04 12:33:00,14527,United Kingdom,2,2,2,13.45
C562522,2011-08-05 12:49:00,13813,Germany,2,2,2,13.45
C568557,2011-09-27 15:48:00,12681,France,2,2,5,13.45
C553877,2011-05-19 14:47:00,13319,United Kingdom,2,2,3,13.45
C537856,2010-12-08 15:59:00,14388,United Kingdom,2,2,3,13.45
C508376,2010-05-14 13:46:00,14156,EIRE,2,2,4,13.45
C489503,2009-12-01 11:04:00,16011,United Kingdom,2,2,3,13.45
C575590,2011-11-10 12:08:00,15785,United Kingdom,2,2,16,13.44
C553687,2011-05-18 14:01:00,15311,United Kingdom,5,5,8,13.43
C544830,2011-02-24 09:59:00,13118,United Kingdom,2,2,9,13.41
C545456,2011-03-02 17:15:00,17865,United Kingdom,3,3,4,13.4
C542256,2011-01-26 17:04:00,17722,United Kingdom,4,4,15,13.399999999999999
C515962,2010-07-16 07:21:00,17412,United Kingdom,2,2,3,13.39
C537043,2010-12-05 10:48:00,15351,United Kingdom,2,2,7,13.389999999999999
C571859,2011-10-19 13:39:00,15159,United Kingdom,3,3,14,13.38
C560649,2011-07-20 11:35:00,17581,United Kingdom,3,3,14,13.38
C502062,2010-03-22 15:00:00,17596,United Kingdom,2,2,7,13.35
C577750,2011-11-21 14:30:00,12878,United Kingdom,2,2,11,13.35
C550013,2011-04-14 10:49:00,12982,United Kingdom,6,6,10,13.34
C576375,2011-11-15 08:52:00,16878,United Kingdom,3,3,12,13.3
C572489,2011-10-24 13:59:00,17119,United Kingdom,3,3,7,13.3
C511823,2010-06-10 16:30:00,12525,France,3,3,3,13.299999999999999
C564211,2011-08-24 09:11:00,17652,United Kingdom,2,2,2,13.25
C495076,2010-01-21 09:19:00,16150,United Kingdom,2,2,5,13.25
C568421,2011-09-27 11:19:00,16626,United Kingdom,2,2,8,13.200000000000001
C494372,2010-01-13 16:27:00,15719,United Kingdom,2,2,2,13.2
C506899,2010-05-05 09:38:00,12876,Belgium,1,1,8,13.2
C538698,2010-12-14 10:21:00,13329,United Kingdom,1,1,24,13.2
C527914,2010-10-19 13:07:00,,United Kingdom,1,1,8,13.2
C555268,2011-06-01 16:17:00,18257,United Kingdom,2,2,6,13.2
C543637,2011-02-10 16:35:00,15738,United Kingdom,1,1,8,13.2
C495025,2010-01-20 13:43:00,12921,United Kingdom,1,1,24,13.2
C515691,2010-07-14 12:09:00,14634,United Kingdom,1,1,24,13.2
C503216,2010-03-30 16:09:00,15785,United Kingdom,2,2,2,13.2
C541201,2011-01-14 12:05:00,13081,United Kingdom,1,1,24,13.2
C522851,2010-09-17 11:20:00,14911,EIRE,1,1,8,13.2
C548729,2011-04-04 09:57:00,12434,Australia,1,1,8,13.2
C556869,2011-06-15 11:46:00,13199,United Kingdom,1,1,4,13.16
C564592,2011-08-26 11:27:00,13408,United Kingdom,1,1,4,13.16
C566185,2011-09-09 13:02:00,18167,United Kingdom,3,3,4,13.15
C494151,2010-01-11 15:03:00,13178,United Kingdom,2,2,4,13.100000000000001
C551588,2011-05-03 11:28:00,12708,Germany,3,3,8,13.100000000000001
C538099,2010-12-09 14:58:00,15279,United Kingdom,2,2,4,13.100000000000001
C550808,2011-04-20 15:57:00,14323,United Kingdom,4,4,4,13.100000000000001
C559608,2011-07-11 11:44:00,14690,United Kingdom,4,4,7,13.090000000000002
C556880,2011-06-15 12:12:00,18073,United Kingdom,3,3,10,13.08
C522830,2010-09-17 10:25:00,13784,United Kingdom,2,2,5,13.05
C525043,2010-10-03 13:19:00,16218,United Kingdom,3,3,9,13.05
C522800,2010-09-16 15:38:00,16756,United Kingdom,2,2,5,13.05
C497789,2010-02-12 12:17:00,16873,United Kingdom,2,2,3,13.05
C523968,2010-09-26 13:37:00,17406,United Kingdom,4,4,5,13.05
C576925,2011-11-17 10:54:00,14102,United Kingdom,2,2,9,13.049999999999999
C555384,2011-06-02 15:20:00,13534,United Kingdom,5,5,5,13.04
C510248,2010-05-28 10:28:00,16571,United Kingdom,2,2,7,13.02
C554336,2011-05-23 17:20:00,12474,Germany,4,4,5,13.01
C566758,2011-09-14 16:05:00,14292,United Kingdom,2,2,4,13.000000000000002
C495190,2010-01-21 14:47:00,14606,United Kingdom,3,3,3,13.0
C501171,2010-03-15 10:39:00,16984,United Kingdom,3,3,3,13.0
C527580,2010-10-18 13:36:00,14911,EIRE,1,1,4,13.0
C557463,2011-06-20 13:03:00,14584,United Kingdom,1,1,4,13.0
C505350,2010-04-21 14:06:00,15580,United Kingdom,1,1,4,13.0
C579710,2011-11-30 14:16:00,15467,United Kingdom,1,1,4,13.0
C550353,2011-04-18 10:29:00,17841,United Kingdom,6,6,7,12.97
C569959,2011-10-06 18:39:00,13983,United Kingdom,5,5,13,12.969999999999999
C579092,2011-11-28 10:50:00,16900,United Kingdom,1,1,108,12.96
C543353,2011-02-07 13:41:00,16033,United Kingdom,4,4,5,12.95
C528428,2010-10-22 09:58:00,14051,United Kingdom,2,2,9,12.95
C492756,2009-12-18 14:00:00,,United Kingdom,1,1,1,12.95
C563599,2011-08-18 06:22:00,15152,United Kingdom,3,3,3,12.95
C544682,2011-02-22 16:29:00,17511,United Kingdom,4,4,5,12.95
C495685,2010-01-26 12:04:00,14527,United Kingdom,2,2,2,12.9
C533002,2010-11-15 14:58:00,18260,United Kingdom,2,2,2,12.9
C517369,2010-07-28 17:02:00,15283,United Kingdom,1,1,2,12.9
