stock_code,gross_sales,units_sold,sales_invoices,known_customers,cancellation_value,cancellation_units,cancellation_invoices,description,estimated_net_revenue,cancellation_rate_pct,net_revenue_share_pct,abc_class
23067,1236.66,294,78,63,0.0,0.0,0.0,HANGING ENGRAVED METAL HEART,1236.66,0.0,0.006547091444971648,B
20733,1452.2,1927,294,67,216.0,300.0,1.0,GOLD MINI TAPE MEASURE,1236.2,14.873984299683238,0.006544656125591473,B
79163,1240.83,1833,64,44,5.16,10.0,3.0,BLACK CHAMPAGNE GLASS,1235.6699999999998,0.41585068059282904,0.0065418502141317055,B
35957,1254.8999999999999,3565,148,51,19.919999999999998,100.0,2.0,SMALLFOLKART BAUBLE CHRISTMAS DEC,1234.9799999999998,1.5873774802773128,0.006538197235061443,B
20707,1243.68,1613,199,48,8.75,7.0,3.0,CRAZY DAISY HEART DECORATION,1234.93,0.7035571851280071,0.006537932526433165,B
79066K,1242.96,1403,256,103,10.2,12.0,3.0,RETRO MOD TRAY,1232.76,0.820621741648967,0.0065264441719658185,B
20825,1255.08,361,7,5,22.5,6.0,1.0,GOLD WINE GLASS,1232.58,1.7927144086432738,0.00652549122090401,B
23539,1227.95,247,41,32,0.0,0.0,0.0,WALL ART LOVES' SECRET,1227.95,0.0,0.006500979201925295,B
21190,1337.59,806,111,71,111.65,77.0,2.0,PINK HEARTS PAPER GARLAND,1225.9399999999998,8.34710187725686,0.0064903379150684426,B
21253,1225.17,332,122,41,0.0,0.0,0.0,SET OF PICTURE FRAME STICKERS,1225.17,0.0,0.006486261402192934,B
85141,1286.44,182,71,57,62.05,11.0,5.0,JARDIN ETCHED GLASS FRUITBOWL,1224.39,4.823388576225864,0.0064821319475917676,B
22258,1291.05,1342,131,69,68.75,55.0,3.0,FELT FARM ANIMAL RABBIT,1222.3,5.325122961930212,0.0064710671269296695,B
84660C,1221.96,756,113,29,0.0,0.0,0.0,PINK STITCHED WALL CLOCK,1221.96,0.0,0.0064692671082573665,B
21277,1309.3899999999999,54,48,36,87.8,4.0,4.0,FRENCH STYLE EMBOSSED HEART CABINET,1221.59,6.705412443962457,0.006467308264408095,B
22290,1223.02,670,78,60,2.1,1.0,1.0,STANDING METAL RABBIT WITH EGG,1220.92,0.1717061045608412,0.006463761168789146,B
22921,1226.72,1771,220,121,7.800000000000001,12.0,1.0,HERB MARKER CHIVES,1218.92,0.6358419199165254,0.00645317282365795,B
23598,1215.53,427,47,40,0.0,0.0,0.0,PAPER BUNTING VINTAGE PARTY,1215.53,0.0,0.0064352255786605745,B
21438,1229.8200000000002,373,36,33,15.0,4.0,1.0,TUB 24 HANGING EASTER EGGS SPOTTY,1214.8200000000002,1.2196906864419184,0.006431466716139001,B
23138,1231.51,879,82,60,17.4,12.0,1.0,SINGLE WIRE HOOK IVORY HEART,1214.11,1.4128996110466012,0.006427707853617426,B
22216,1215.83,1396,116,48,2.55,3.0,1.0,T-LIGHT HOLDER WHITE LACE,1213.28,0.20973326863130537,0.006423313690387981,B
85135B,1226.51,151,115,67,15.9,2.0,2.0,BLUE DRAGONFLY HELICOPTER,1210.61,1.2963612200471257,0.006409178249637835,B
84665,1364.7,226,47,25,154.70000000000002,26.0,5.0,SQUARE CHERRY BLOSSOM CABINET,1210.0,11.335824723382428,0.006405948804372821,B
22265,1207.8,1843,168,107,0.0,0.0,0.0,EASTER DECORATION NATURAL CHICK,1207.8,0.0,0.0063943016247285074,B
85162A,1234.27,607,20,14,30.31,4.0,4.0,SILVER RETRODISC LAMPSHADE,1203.96,2.455702561027976,0.0063739720020766135,B
23142,1220.8200000000002,121,40,34,19.55,2.0,2.0,IVORY WIRE KITCHEN ORGANISER,1201.2700000000002,1.6013826772169524,0.006359730677875158,B
84658,1199.66,214,64,50,0.0,0.0,0.0,WHITE STITCHED CUSHION COVER,1199.66,0.0,0.006351207060044545,B
21883,1199.48,2348,226,132,0.19,1.0,1.0,STARS GIFT TAPE,1199.29,0.015840197418881517,0.0063492482161952735,B
21396,1205.25,948,77,45,6.25,5.0,1.0,RED SPOTTY EGG CUP,1199.0,0.5185646131507986,0.006347712906151251,B
21130,1200.93,721,49,29,3.45,1.0,1.0,COLOURFUL STANDING GNOME,1197.48,0.2872773600459644,0.006339665763851542,B
21279,1621.83,3527,101,51,425.84999999999997,1639.0,6.0,VINTAGE KITCHEN PRINT FRUITS,1195.98,26.257375927193355,0.006331724505003146,B
20731,1252.92,4142,73,40,58.3,55.0,1.0,POSY CANDY BAG,1194.6200000000001,4.653130287648054,0.006324524430313934,B
85129D,1193.56,793,168,59,1.25,1.0,1.0,BEADED CRYSTAL HEART PINK SMALL,1192.31,0.10472871074767923,0.006312294891687404,B
72232,1190.9199999999998,6268,118,72,0.0,0.0,0.0,FENG SHUI PILLAR CANDLE,1190.9199999999998,0.0,0.0063049359918212235,B
22808,1243.88,420,83,58,53.1,18.0,1.0,SET OF 6 T-LIGHTS EASTER CHICKS,1190.7800000000002,4.268900537029295,0.0063041948076620405,B
47503E,1186.9,6842,25,21,0.0,0.0,0.0,ASS FLORAL PRINT SCISSORS,1186.9,0.0,0.006283653418107522,B
20771,1201.68,606,140,91,15.3,6.0,1.0,CHRYSANTHEMUM JOURNAL,1186.38,1.2732174955062912,0.006280900448373412,B
22256,1200.07,933,119,78,15.0,12.0,1.0,FELT FARM ANIMAL CHICKEN,1185.07,1.2499270875865574,0.006273965082312478,B
23444,1200.0,79,79,63,15.0,1.0,1.0,NEXT DAY CARRIAGE,1185.0,1.25,0.006273594490232887,B
84815,1183.8200000000002,926,53,34,0.0,0.0,0.0,SET OF 3 DANISH ROSE PLANTERS,1183.8200000000002,0.0,0.0062673473666054825,B
21425,1274.93,505,95,41,91.45000000000002,31.0,8.0,SKULLS STORAGE BOX LARGE,1183.48,7.172942828233708,0.0062655473479331794,B
22923,1314.8899999999999,1583,90,70,134.0,176.0,6.0,FRIDGE MAGNETS LES ENFANTS ASSORTED,1180.8899999999999,10.19096654472998,0.006251835440988281,B
22403,1195.8899999999999,1715,212,137,15.0,12.0,2.0,MAGNETS PACK OF 4 VINTAGE LABELS,1180.8899999999999,1.254295963675589,0.006251835440988281,B
21806,1179.4299999999998,2707,128,95,0.0,0.0,0.0,WHITE CHRISTMAS HEART DECORATION,1179.4299999999998,0.0,0.0062441059490425084,B
85130A,1176.29,685,86,59,0.0,0.0,0.0,BEADED PEARL HEART WHITE LARGE,1176.29,0.0,0.006227482247186534,B
72819,1174.01,694,92,59,0.0,0.0,0.0,CUPID DESIGN SCENTED CANDLES,1174.01,0.0,0.006215411533736972,B
22903,2053.96,745,82,39,880.0,320.0,2.0,CALENDAR FAMILY FAVOURITES,1173.96,42.84406707043954,0.006215146825108692,B
84687,1208.06,314,73,43,37.65,7.0,5.0,BEACH HUT SHELF W 3 DRAWERS,1170.4099999999999,3.116567057927586,0.00619635251250082,B
84823,1210.0,120,29,29,39.95,1.0,1.0,DANISH ROSE FOLDING CHAIR,1170.05,3.3016528925619832,0.006194446610377206,B
23026,1198.96,556,62,43,29.12,14.0,2.0,DRAWER KNOB VINTAGE GLASS STAR,1169.8400000000001,2.4287716020551144,0.006193334834138432,B
20798,1308.15,551,83,35,140.25,76.0,15.0,CLEAR MILKSHAKE GLASS,1167.9,10.721247563352826,0.006183064139361172,B
23418,1166.0,557,79,55,0.0,0.0,0.0,LAVENDER TOILETTE BOTTLE,1166.0,0.0,0.006173005211486537,B
84596E,1205.61,1154,218,90,40.0,32.0,2.0,SMALL LICORICE DES PINK BOWL,1165.61,3.3178225130846632,0.006170940484185954,B
23515,1164.98,579,71,58,0.0,0.0,0.0,EMBROIDERED RIBBON REEL DAISY,1164.98,0.0,0.006167605155469627,B
84313B,1164.04,227,83,24,0.0,0.0,0.0,BLUE TV TRAY TABLE,1164.04,0.0,0.006162628633257966,B
23508,1163.45,2627,120,95,0.84,2.0,1.0,MINI PLAYING CARDS DOLLY GIRL,1162.6100000000001,0.0721990631312046,0.006155057966489162,B
37475,1160.56,116,72,45,0.0,0.0,0.0,SET/4 COLOURFUL MIXING BOWLS,1160.56,0.0,0.006144204912729687,B
22252,1175.56,956,113,85,16.25,13.0,2.0,BIRDCAGE DECORATION TEALIGHT HOLDER,1159.31,1.382319915614686,0.00613758719702269,B
84688,1313.52,422,81,39,155.05,53.0,8.0,BEACH HUT DESIGN BLACKBOARD,1158.47,11.804159814848653,0.006133140092067589,B
22253,1158.28,964,86,62,0.0,0.0,0.0,6 CROCHET STRAWBERRIES,1158.28,0.0,0.006132134199280125,B
23431,1171.23,1449,72,63,13.280000000000001,16.0,3.0,NATURAL HANGING QUILTED HEARTS,1157.95,1.1338507381129241,0.006130387122333479,B
21650,1163.8,3204,197,84,7.16,28.0,2.0,ASSORTED TUTTI FRUTTI BRACELET,1156.6399999999999,0.6152259838460217,0.006123451756272546,B
21490,1210.6,637,55,36,54.599999999999994,28.0,3.0,SET OF THREE 50'S GIFT WRAPS,1156.0,4.510160251115149,0.0061200634858305635,B
22048,1166.3,2815,102,93,10.5,25.0,1.0,BIRTHDAY BANQUET GIFT WRAP,1155.8,0.9002829460687645,0.0061190046513174435,B
23507,1155.67,2882,119,91,0.0,0.0,0.0,MINI PLAYING CARDS BUFFALO BILL,1155.67,0.0,0.006118316408883917,B
84674,1175.93,460,106,67,20.650000000000002,7.0,3.0,FLYING PIG WATERING CAN,1155.28,1.7560569081492945,0.006116251681583333,B
21312,1179.17,299,26,19,25.35,13.0,3.0,LARGE CHUNKY GLASS ROMAN BOWL,1153.8200000000002,2.1498172443328785,0.0061085221896375625,B
84910A,1230.39,432,53,37,77.35000000000001,13.0,1.0,PINK PAISLEY CUSHION COVER,1153.0400000000002,6.286624566194458,0.006104392735036396,B
23269,1152.98,779,94,63,0.0,0.0,0.0,SET OF 2 CERAMIC CHRISTMAS TREES,1152.98,0.0,0.006104075084682459,B
22264,1152.22,2014,168,80,0.0,0.0,0.0,FELT FARM ANIMAL WHITE BUNNY,1152.22,0.0,0.006100051513532606,B
23566,1156.93,881,83,44,5.0,4.0,1.0,EGG CUP MILKMAID HEIDI,1151.93,0.43217826489070205,0.006098516203488582,B
23523,1173.81,360,41,35,22.5,6.0,1.0,WALL ART TREASURE AHOY,1151.31,1.9168349221765024,0.006095233816497911,B
21649,1162.89,421,29,19,11.8,4.0,2.0,ASSORTED TUTTI FRUTTI PHOTO FRAME,1151.0900000000001,1.0147133434804667,0.0060940690985334806,C
22814,1147.77,2728,295,101,0.0,0.0,0.0,CARD PARTY GAMES,1147.77,0.0,0.006076492445615696,C
85159A,1248.98,492,82,41,101.45,43.0,8.0,"BLACK TEA,COFFEE,SUGAR JARS",1147.53,8.122628064500633,0.0060752218441999534,C
23402,1147.28,296,68,47,0.0,0.0,0.0,HOME SWEET HOME 3 PEG HANGER,1147.28,0.0,0.006073898301058554,C
21261,1146.1200000000001,283,77,37,0.0,0.0,0.0,GREEN GOOSE FEATHER CHRISTMAS TREE,1146.1200000000001,0.0,0.006067757060882461,C
37482B,1145.26,1252,10,5,0.0,0.0,0.0,CUBIC MUG BLUE POLKA DOT,1145.26,0.0,0.006063204072476048,C
22924,1323.4199999999998,1500,95,69,179.05,229.0,5.0,FRIDGE MAGNETS LA VIE EN ROSE,1144.37,13.529340647715768,0.006058492258892665,C
84830,1195.15,113,7,7,50.85,3.0,1.0,LARGE ENGLISH ARBORETUM,1144.3000000000002,4.254696063255658,0.006058121666813075,C
22040,1144.3,2815,94,82,0.0,0.0,0.0,BOTANICAL ROSE GIFT WRAP,1144.3,0.0,0.006058121666813074,C
22615,1145.8799999999999,3718,188,110,4.68,12.0,1.0,PACK OF 12 CIRCUS PARADE TISSUES,1141.1999999999998,0.4084197298146403,0.006041709731859721,C
21316,1146.1100000000001,693,47,33,5.9,2.0,2.0,SMALL CHUNKY GLASS ROMAN BOWL,1140.21,0.5147847937807016,0.006036468501019781,C
21752,1244.81,77,37,28,104.64999999999999,7.0,6.0,GLASS CAKE STAND MIRRORED BASE,1140.1599999999999,8.40690547151774,0.0060362037923915,C
21366,1140.0,238,77,24,0.0,0.0,0.0,MIRRORED WALL ART PHOTO FRAMES,1140.0,0.0,0.006035356724781006,C
22715,1133.93,2717,218,125,0.0,0.0,0.0,CARD WEDDING DAY,1133.93,0.0,0.00600322109730783,C
84750B,1142.02,609,78,43,8.19,5.0,4.0,BLACK SMALL GLASS CAKE STAND,1133.83,0.7171503126039823,0.00600269168005127,C
23057,1768.67,773,45,38,636.15,433.0,6.0,BEADED CHANDELIER T-LIGHT HOLDER,1132.52,35.967704546354035,0.005995756313990337,C
21413,1131.14,3162,52,25,0.0,0.0,0.0,PERIWINKLE T-LIGHT HOLDER,1131.14,0.0,0.005988450355849813,C
23506,1129.1200000000001,2723,146,114,0.0,0.0,0.0,MINI PLAYING CARDS SPACEBOY,1129.1200000000001,0.0,0.005977756127267307,C
21555,1131.3700000000001,425,134,38,2.55,1.0,1.0,CERAMIC STRAWBERRY TRINKET TRAY,1128.8200000000002,0.2253904558190512,0.005976167875497628,C
84625A,1193.0,838,81,40,64.80000000000001,54.0,5.0,PINK NEW BAROQUECANDLESTICK CANDLE,1128.2,5.431684828164292,0.005972885488506957,C
20622,1127.59,582,128,59,0.0,0.0,0.0,VIPPASSPORT COVER,1127.59,0.0,0.0059696560432419415,C
72598,1145.76,1244,158,74,18.7,22.0,1.0,SET/12 TAPER CANDLES,1127.06,1.6321044546850998,0.0059668501317821756,C
22598,1131.85,1790,144,82,5.1,6.0,1.0,CHRISTMAS MUSICAL ZINC TREE,1126.75,0.45058974245703937,0.00596520893828684,C
22718,1141.36,2605,264,114,15.120000000000001,36.0,3.0,CARD CAT AND TREE,1126.24,1.324735403378426,0.005962508910278386,C
21040,1125.85,894,68,43,0.0,0.0,0.0,MODERN VINTAGE COTTON SHOPPING BAG,1125.85,0.0,0.005960444182977802,C
85124C,1139.07,429,123,51,15.3,6.0,2.0,GREEN JUICY FRUIT PHOTO FRAME,1123.77,1.3432010324211858,0.00594943230404136,C
85224,1120.96,2004,61,35,0.0,0.0,0.0,ASSORTED COLOUR SILK GLASSES CASE,1120.96,0.0,0.005934555679132031,C
23510,1118.8,2521,120,90,0.0,0.0,0.0,MINI PLAYING CARDS GYMKHANA,1118.8,0.0,0.005923120266390341,C
20700,1125.05,420,103,11,7.5,2.0,2.0,GREEN CAT FLORAL CUSHION COVER,1117.55,0.6666370383538509,0.005916502550683344,C
17096,1117.0900000000001,6240,76,25,0.0,0.0,0.0,ASSORTED LAQUERED INCENSE HOLDERS,1117.0900000000001,0.0,0.0059140672313031705,C
21942,1136.28,1672,221,41,20.4,24.0,2.0,SKULLS DESIGN FLANNEL,1115.8799999999999,1.7953321364452424,0.005907661282498796,C
20832,1122.6499999999999,1681,158,86,6.8,8.0,3.0,RED FLOCK LOVE HEART PHOTO FRAME,1115.85,0.605709704716519,0.005907502457321828,C
84559B,1119.09,1231,220,97,3.4,4.0,1.0,3D SHEET OF CAT STICKERS,1115.6899999999998,0.3038182809246799,0.005906655389711332,C
84750A,1189.23,544,105,42,75.3,40.0,8.0,PINK SMALL GLASS CAKE STAND,1113.93,6.3318281577154965,0.005897337645995882,C
22761,1182.78,48,34,27,68.85,3.0,2.0,CHEST 7 DRAWER MA CAMPAGNE,1113.93,5.821031806422158,0.005897337645995882,C
23411,1118.6100000000001,227,56,42,4.95,1.0,1.0,TRELLIS COAT RACK,1113.66,0.44251347654678574,0.005895908219403171,C
85136A,1121.28,138,106,64,7.95,1.0,1.0,YELLOW SHARK HELICOPTER,1113.33,0.7090111301369864,0.005894161142456523,C
20669,1111.89,797,214,103,0.0,0.0,0.0,RED HEART LUGGAGE TAG,1111.89,0.0,0.005886537533962064,C
84967B,1249.45,24,11,8,139.95,3.0,2.0,BLUE KASHMIRI OCCASIONAL TABLE,1109.5,11.200928408499738,0.005873884461530286,C
22233,1210.11,949,164,112,101.24000000000001,62.0,9.0,JIGSAW RABBIT AND BIRDHOUSE,1108.87,8.366181586797895,0.005870549132813959,C
47504H,1113.07,1028,140,81,5.0,4.0,1.0,ENGLISH ROSE SPIRIT LEVEL,1108.07,0.44920804621452387,0.005866313794761481,C
79323S,2084.32,334,56,38,976.8000000000001,158.0,22.0,SILVER CHERRY LIGHTS,1107.52,46.86420511245874,0.005863401999850403,C
23225,1176.17,1355,88,46,69.72,84.0,4.0,CHERUB HEART DECORATION SILVER,1106.45,5.927714531062686,0.005857737235205214,C
21944,1106.01,1789,204,53,1.7,2.0,1.0,KITTENS DESIGN FLANNEL,1104.31,0.15370566269744396,0.005846407705914835,C
21666,1105.15,1760,85,49,1.9500000000000002,3.0,2.0,RIDGED GLASS T-LIGHT HOLDER,1103.2,0.17644663620323034,0.005840531174367022,C
23513,1114.26,566,70,59,12.48,6.0,1.0,EMBROIDERED RIBBON REEL SUSIE,1101.78,1.1200258467503097,0.005833013449323874,C
84638,1101.55,400,69,27,0.0,0.0,0.0,SMALL KITCHEN FLOWER POTS PLAQUE,1101.55,0.0,0.005831795789633786,C
22532,1101.1000000000001,2862,175,130,0.0,0.0,0.0,MAGIC DRAWING SLATE LEAP FROG,1101.1000000000001,0.0,0.005829413411979269,C
23375,1100.6899999999998,1342,103,85,0.82,1.0,1.0,50'S CHRISTMAS PAPER GIFT BAG,1099.87,0.07449872352796882,0.005822901579723582,C
21010,1114.76,850,83,62,15.0,12.0,1.0,ETCHED GLASS BIRD TREE DECORATION,1099.76,1.345581111629409,0.005822319220741367,C
21131,1098.86,276,49,18,0.0,0.0,0.0,GOLD STANDING GNOME,1098.86,0.0,0.005817554465432329,C
84358,1097.48,121,29,11,0.0,0.0,0.0,FLOOR LAMP SHADE WOOD BASE,1097.48,0.0,0.005810248507291805,C
85212,1096.56,2831,121,82,0.0,0.0,0.0,MINI PAINTED GARDEN DECORATION,1096.56,0.0,0.0058053778685314555,C
22230,1134.6399999999999,1657,193,96,38.18,45.0,8.0,JIGSAW TREE WITH WATERING CAN,1096.4599999999998,3.3649439469787774,0.005804848451274895,C
37479B,1095.8500000000001,1253,32,20,0.0,0.0,0.0,CUBIC MUG FLOCK BLUE ON BROWN,1095.8500000000001,0.0,0.005801619006009882,C
20867,1093.14,1098,153,68,0.0,0.0,0.0,PINK ROSE FABRIC MIRROR,1093.14,0.0,0.005787271798357112,C
85131D,1092.71,1443,267,25,0.0,0.0,0.0,BEADED CRYSTAL HEART PINK ON STICK,1092.71,0.0,0.005784995304153906,C
20755,1089.73,5145,122,74,0.0,0.0,0.0,BLUE PAISLEY POCKET BOOK,1089.73,0.0,0.005769218669908425,C
22709,1099.58,2799,77,68,10.5,25.0,1.0,WRAP WEDDING DAY,1089.08,0.954910056567053,0.005765777457740787,C
22255,1127.11,1185,142,73,38.25,45.0,5.0,FELT TOADSTOOL SMALL,1088.86,3.393635048930451,0.005764612739776355,C
23432,1088.3600000000001,1276,74,65,0.0,0.0,0.0,PRETTY HANGING QUILTED HEARTS,1088.3600000000001,0.0,0.005761965653493558,C
20932,1143.97,333,81,54,55.75,17.0,6.0,PINK POT PLANT CANDLE,1088.22,4.873379546666434,0.005761224469334374,C
85093,1091.21,1361,152,57,3.75,3.0,1.0,CANDY SPOT EGG WARMER HARE,1087.46,0.3436552084383391,0.00575720089818452,C
84678,1108.28,565,81,52,22.900000000000002,10.0,4.0,CLASSICAL ROSE SMALL VASE,1085.3799999999999,2.0662648428195043,0.005746189019248076,C
84631,1106.16,288,50,19,23.85,3.0,2.0,FRUIT TREE AND BIRDS WALL PLAQUE,1082.3100000000002,2.156107615534823,0.0057299359094716935,C
23041,1178.48,272,54,46,99.6,24.0,1.0,PAPER LANTERN 9 POINT SNOW STAR,1078.88,8.451564727445522,0.005711776897571695,C
20615,1077.81,637,195,59,0.0,0.0,0.0,BLUE POLKADOT PASSPORT COVER,1077.81,0.0,0.005706112132926504,C
20934,1185.07,197,74,44,107.5,20.0,8.0,SET/3 POT PLANT CANDLES,1077.57,9.071194106677243,0.005704841531510761,C
21817,1077.19,1687,130,102,0.0,0.0,0.0,GLITTER CHRISTMAS TREE,1077.19,0.0,0.005702829745935834,C
21763,1157.8999999999999,43,17,15,81.85,3.0,2.0,VINTAGE WOODEN BAR STOOL,1076.05,7.068831505311341,0.005696794389211054,C
22116,1103.88,823,198,96,27.900000000000002,18.0,2.0,METAL SIGN HIS DINNER IS SERVED,1075.98,2.527448635721274,0.0056964237971314615,C
23102,1075.03,1274,157,128,0.0,0.0,0.0,SILVER HEARTS TABLE DECORATION,1075.03,0.0,0.005691394333194144,C
21839,1085.5900000000001,201,83,71,10.9,2.0,1.0,MUMMY MOUSE RED GINGHAM RIBBON,1074.69,1.004062307132527,0.005689594314521842,C
20893,1308.5900000000001,559,76,41,234.45000000000005,111.0,4.0,HANGING BAUBLE T-LIGHT HOLDER SMALL,1074.14,17.91623044651113,0.005686682519610763,C
23087,1090.66,868,69,43,18.75,15.0,1.0,ZINC HEART T-LIGHT HOLDER,1071.91,1.7191425375460727,0.005674876514789481,C
21758,1069.76,135,79,34,0.0,0.0,0.0,VINTAGE SHELLS PRINT,1069.76,0.0,0.005663494043773446,C
23433,1108.5800000000002,1258,89,76,39.010000000000005,47.0,3.0,HANGING QUILTED PATCHWORK APPLES,1069.5700000000002,3.518916090854968,0.005662488150985983,C
84791,1086.13,334,106,66,17.700000000000003,6.0,1.0,GINGHAM HEART DECORATION,1068.43,1.6296391776306702,0.005656452794261202,C
85124A,1087.73,387,104,43,20.4,8.0,3.0,PINK JUICY FRUIT PHOTO FRAME,1067.33,1.875465418807976,0.005650629204439044,C
23113,5868.5,1154,57,39,4803.06,946.0,6.0,PANTRY CHOPPING BOARD,1065.4399999999996,81.8447644202096,0.005640623218290063,C
21632,1076.22,132,53,30,12.75,1.0,1.0,VINTAGE PINK DECORATIVE PARASOL,1063.47,1.1847020125996544,0.005630193698335838,C
21779,1097.8000000000002,301,22,21,35.05,10.0,3.0,MA CAMPAGNE MINI WOODEN CHEST,1062.7500000000002,3.1927491346329018,0.005626381894088609,C
22105,1294.7,692,55,23,232.25,241.0,2.0,MIRROR MOSAIC GOBLET CANDLE HOLDER,1062.45,17.93851857573183,0.005624793642318929,C
23331,1062.28,1596,109,67,0.0,0.0,0.0,DECORATIVE WICKER HEART SMALL,1062.28,0.0,0.005623893632982777,C
22997,1094.93,2545,222,101,32.76,78.0,8.0,TRAVEL CARD WALLET UNION JACK,1062.17,2.99197208953997,0.005623311274000562,C
85160A,1622.7900000000002,8824,35,20,561.6,4320.0,1.0,WHITE BIRD GARDEN DESIGN MUG,1061.19,34.60706560922855,0.005618122984886276,C
72800F,1060.19,822,67,51,0.0,0.0,0.0,4 IVORY DINNER CANDLES GOLD FLOCK,1060.19,0.0,0.00561282881232068,C
23033,1058.8999999999999,714,74,42,0.0,0.0,0.0,DRAWER KNOB CERAMIC RED,1058.8999999999999,0.0,0.0056059993297110575,C
23516,1058.6,296,42,39,0.0,0.0,0.0,EMBROIDERED RIBBON REEL SOPHIE,1058.6,0.0,0.005604411077941378,C
85163A,1058.17,103,57,35,0.0,0.0,0.0,WHITE BAROQUE WALL CLOCK,1058.17,0.0,0.005602134583738172,C
21815,1060.24,679,92,58,2.9,2.0,2.0,STAR T-LIGHT HOLDER,1057.34,0.2735229759299781,0.005597740420508725,C
85179B,1056.6,246,45,33,0.0,0.0,0.0,WHITE BITTY LIGHT CHAIN,1056.6,0.0,0.005593822732810184,C
72815,1083.36,282,70,53,30.0,8.0,3.0,3 WICK CHRISTMAS BRIAR CANDLE,1053.36,2.7691626052281793,0.0055766696136976485,C
20840,1419.09,885,93,50,365.85,219.0,3.0,FRENCH FLORAL CUSHION COVER,1053.2399999999998,25.780605881233754,0.005576034312989776,C
21827,1068.89,835,134,89,16.25,13.0,1.0,EIGHT PIECE CREEPY CRAWLIE SET,1052.64,1.5202686899493867,0.0055728578094504195,C
84908B,1052.29,435,35,2,0.0,0.0,0.0,BLUE 5 PATCH FLOWER CUSHION COVER,1052.29,0.0,0.0055710048490524595,C
85078,1052.02,2258,162,63,0.65,1.0,1.0,SCANDINAVIAN 3 HEARTS NAPKIN RING,1051.37,0.061785897606509384,0.00556613421029211,C
37327,1051.69,1739,88,42,1.56,4.0,1.0,ASSTD MULTICOLOUR CIRCLES MUG,1050.13,0.1483326835854672,0.00555956943631077,C
84965A,1050.0,20,3,2,0.0,0.0,0.0,PINK KASHMIRI COFFEE TABLE,1050.0,0.0,0.005558881193877241,C
21825,1053.1899999999998,733,75,62,4.35,3.0,1.0,PAINTED METAL TREE WITH HOLLY BELLS,1048.84,0.41303088711438585,0.0055527399537011485,C
85008,1058.72,269,99,77,9.9,2.0,2.0,SET OF 3 CONEY ISLAND OVAL BOXES,1048.82,0.9350914311621581,0.005552634070249836,C
22857,1048.28,1230,66,60,0.0,0.0,0.0,ASSORTED EASTER GIFT TAGS,1048.28,0.0,0.005549775217064414,C
79191C,1293.76,1619,157,107,245.64999999999998,289.0,25.0,RETRO PLASTIC ELEPHANT TRAY,1048.1100000000001,18.98729285184269,0.005548875207728263,C
23327,1051.1399999999999,1734,41,33,4.720000000000001,8.0,2.0,HANGING CLEAR MINI BOTTLE,1046.4199999999998,0.44903628441501614,0.005539928056092403,C
84707A,1045.8799999999999,125,64,36,0.0,0.0,0.0,SILVER JEWELLED MIRROR TRINKET TRAY,1045.8799999999999,0.0,0.00553706920290698,C
35646,1043.44,642,104,37,0.0,0.0,0.0,VINTAGE BEAD PINK EVENING BAG,1043.44,0.0,0.005524151421846923,C
22511,1046.66,397,111,90,3.75,1.0,1.0,RETROSPOT BABUSHKA DOORSTOP,1042.91,0.35828253683144473,0.005521345510387157,C
23419,1043.72,473,86,56,2.08,1.0,1.0,HOME SWEET HOME BOTTLE,1041.64,0.19928716514007586,0.005514621911228848,C
84985A,1047.9299999999998,654,161,95,7.25,5.0,1.0,SET OF 72 GREEN PAPER DOILIES,1040.6799999999998,0.6918401038237287,0.005509539505565873,C
23056,2898.12,963,39,33,1859.07,579.0,7.0,FLOWERS CHANDELIER T-LIGHT HOLDER,1039.05,64.14744731067037,0.00550091000428395,C
20671,1038.72,786,143,70,0.0,0.0,0.0,BLUE TEATIME PRINT BOWL,1038.72,0.0,0.0054991629273373034,C
22134,1043.58,2354,298,80,5.04,12.0,1.0,MINI LADLE LOVE HEART RED,1038.54,0.4829529120910712,0.005498209976275496,C
84908A,1045.16,432,36,4,6.95,1.0,1.0,PINK 5 PATCH FLOWER CUSHION COVER,1038.21,0.664969956753033,0.005496462899328849,C
22995,1058.64,2381,266,90,20.580000000000002,49.0,3.0,TRAVEL CARD WALLET SUKI,1038.0600000000002,1.944003627295398,0.005495668773444011,C
35651,1057.6200000000001,459,63,32,19.8,12.0,1.0,VINTAGE BEAD PINK SCARF,1037.8200000000002,1.8721279854768254,0.005494398172028267,C
22821,1047.45,1660,186,83,10.4,16.0,2.0,GIFT BAG PSYCHEDELIC APPLES,1037.05,0.9928874886629434,0.005490321659152755,C
21269,1036.84,114,65,52,0.0,0.0,0.0,ANTIQUE CREAM CUTLERY SHELF,1036.84,0.0,0.00548920988291398,C
21061,1046.56,1396,163,104,10.2,12.0,1.0,PARTY INVITES FOOTBALL,1036.36,0.9746216174896803,0.005486668680082493,C
22860,1060.85,612,111,85,24.75,15.0,2.0,EASTER TIN CHICKS PINK DAISY,1036.1,2.3330348305603996,0.005485292195215438,C
22266,1040.11,2542,161,101,4.55,7.0,2.0,EASTER DECORATION HANGING BUNNY,1035.56,0.43745373085539035,0.0054824333420300155,C
22389,1245.52,647,92,74,210.0,100.0,1.0,PAPERWEIGHT SAVE THE PLANET,1035.52,16.86042777313893,0.005482221575127392,C
